ente,uf,ano,grupo,contrib_previdenciaria,receita_liquida_investimentos,recursos_acumulados,data_recebimento_adesao,data_adesao,data_cert_inicial,nivel_inicial,data_renovacao_cert,nivel_atual,contrib_previdenciaria_problema,receita_liquida_investimentos_problema,recursos_acumulados_problema
CAMACARI,BA,2022,GRANDE PORTE,136418543.6,58551540.769999996,372930238.86,,,,,,,False,False,False
CAMACARI,BA,2023,GRANDE PORTE,145933019.33,84359010.25,405626934.57,,,,,,,False,False,False
CAMACARI,BA,2024,GRANDE PORTE,93330020.46,88229541.75999999,470796561.21,2019-09-04 00:00:00,2019-08-19 00:00:00,2020-12-04 00:00:00,II,2024-05-08 00:00:00,III,False,False,False
CAMBARA,PR,2019,MÉDIO PORTE,5916932.73,36904729.05,43534667.19000001,,,,,,,False,False,False
CAMBARA,PR,2020,MÉDIO PORTE,6389459.73,41899239.3,52623948.35,,,,,,,False,False,False
CAMBARA,PR,2021,MÉDIO PORTE,7655188.82,31817760.509999998,56361223.6,,,,,,,False,False,False
CAMBARA,PR,2022,MÉDIO PORTE,8609974.28,32873245.849999998,59007920.55,,,,,,,False,False,False
CAMBARA,PR,2023,MÉDIO PORTE,9514558.84,38876534.97,63693356.34,,,,,,,False,False,False
CAMBARA,PR,2024,MÉDIO PORTE,10400234.3,35380904.23,74743836.29,,,,,,,False,False,False
CAMBUCI,RJ,2019,MÉDIO PORTE,2882263.42,34914737.48,32396500.24,,,,,,,False,False,False
CAMBUCI,RJ,2020,MÉDIO PORTE,2947868.37,34907074.47,35784555.14,,,,,,,False,False,False
CAMBUCI,RJ,2021,MÉDIO PORTE,3336244.42,29893060.52,33719887.5,,,,,,,False,False,False
CAMBUCI,RJ,2022,MÉDIO PORTE,3868924.29,31205562.9,30042418.83,,,,,,,False,False,False
CAMBUCI,RJ,2023,PEQUENO PORTE,5499000.3,32152207.57,27843859.96,,,,,,,False,False,False
CAMBUCI,RJ,2024,MÉDIO PORTE,6635658.74,30896273.2,27559819.83,,,,,,,False,False,False
CAMBUI,MG,2019,MÉDIO PORTE,5596300.52,34017838.96,48929763.11,,,,,,,False,False,False
CAMBUI,MG,2020,MÉDIO PORTE,7034723.73,34161522.15,54961397.76000001,,,,,,,False,False,False
CAMBUI,MG,2021,MÉDIO PORTE,7499959.63,30303602.49,60464511.43,,,,,,,False,False,False
CAMBUI,MG,2022,MÉDIO PORTE,8741563.25,34822474.92,61868903.47,,,,,,,False,False,False
CAMBUI,MG,2023,MÉDIO PORTE,10555775.13,36555551.56,67604624.82,,,,,,,False,False,False
CAMBUI,MG,2024,MÉDIO PORTE,13291125.11,34801328.89,78581657.2,2022-01-28 00:00:00,2021-12-22 00:00:00,,,,,False,False,False
CAMPANARIO,MG,2019,PEQUENO PORTE,1011019.74,29927380.9,1509459.91,,,,,,,False,False,False
CAMPANARIO,MG,2020,PEQUENO PORTE,1191653.96,29869055.119999997,1329452.1,,,,,,,False,False,False
CAMPANARIO,MG,2021,PEQUENO PORTE,1341201.94,29678796.36,902568.24,,,,,,,False,False,False
CAMPANARIO,MG,2022,PEQUENO PORTE,1586306.01,29870959.82,518344.58,,,,,,,False,False,False
CAMPANARIO,MG,2023,PEQUENO PORTE,1626626.01,29875014.83,293404.81,,,,,,,False,False,False
CAMPANARIO,MG,2024,PEQUENO PORTE,2149826.23,29867408.02,244565.82,2023-05-24 00:00:00,2023-05-23 00:00:00,,,,,False,False,False
CAMPANHA,MG,2019,PEQUENO PORTE,3378734.67,33540783.27,25217107.4,,,,,,,False,False,False
CAMPANHA,MG,2020,PEQUENO PORTE,2687626.21,31167921.33,27683016.42,,,,,,,False,False,False
CAMPANHA,MG,2021,PEQUENO PORTE,3550101.31,30347497.669999998,27339176.16,,,,,,,False,False,False
CAMPANHA,MG,2022,PEQUENO PORTE,3281554.36,31956936.34,25515543.55,,,,,,,False,False,False
CAMPANHA,MG,2023,PEQUENO PORTE,3468524.29,33514052.88,24339696.27,,,,,,,False,False,False
CAMPANHA,MG,2024,PEQUENO PORTE,3534637.87,32472031.29,23902283.6,,,,,,,False,False,False
CAMPINA DAS MISSOES,RS,2019,PEQUENO PORTE,3283170.25,31327579.64,13556273.53,,,,,,,False,False,False
CAMPINA DAS MISSOES,RS,2020,PEQUENO PORTE,3573358.35,30759306.02,14432840.17,,,,,,,False,False,False
CAMPINA DAS MISSOES,RS,2021,PEQUENO PORTE,3618535.12,30286226.23,14831081.75,,,,,,,False,False,False
CAMPINA DAS MISSOES,RS,2022,PEQUENO PORTE,4378521.12,31311964.619999997,14464675.31,,,,,,,False,False,False
CAMPINA DAS MISSOES,RS,2023,PEQUENO PORTE,4689122.8,31699537.34,15244245.78,,,,,,,False,False,False
CAMPINA DAS MISSOES,RS,2024,PEQUENO PORTE,3172703.4,30835286.96,16064935.0,,,,,,,False,False,False
CAMPINA DO SIMAO,PR,2019,PEQUENO PORTE,1635167.83,32786859.23,17960631.68,,,,,,,False,False,False
CAMPINA DO SIMAO,PR,2020,PEQUENO PORTE,1771722.97,31147431.63,22045209.86,,,,,,,False,False,False
CAMPINA DO SIMAO,PR,2021,PEQUENO PORTE,2005283.41,29689862.64,23711282.67,,,,,,,False,False,False
CAMPINA DO SIMAO,PR,2022,PEQUENO PORTE,2337342.21,31929066.82,24209942.43,,,,,,,False,False,False
CAMPINA DO SIMAO,PR,2023,PEQUENO PORTE,2909254.51,33588085.589999996,27087903.15,,,,,,,False,False,False
CAMPINA DO SIMAO,PR,2024,PEQUENO PORTE,2337718.39,31804639.14,31955353.42,,,,,,,False,False,False
CAMPINA GRANDE,PB,2019,GRANDE PORTE,69336167.47,29862452.79,4961365.75,,,,,,,False,False,False
CAMPINA GRANDE,PB,2020,GRANDE PORTE,78127149.8,29862452.79,7736019.52,,,,,,,False,False,False
CAMPINA GRANDE,PB,2021,GRANDE PORTE,71080136.16,29862452.79,5342675.61,,,,,,,False,False,False
CAMPINA GRANDE,PB,2022,GRANDE PORTE,105548785.32,29862452.79,6014132.86,,,,,,,False,False,False
CAMPINA GRANDE,PB,2023,GRANDE PORTE,154636384.91,29862452.79,14620851.27,,,,,,,False,False,False
CAMPINA GRANDE,PB,2024,GRANDE PORTE,162863417.04,29862452.79,4087258.11,2024-08-12 00:00:00,2024-08-08 00:00:00,,,,,False,False,False
CAMPINA GRANDE DO SUL,PR,2019,MÉDIO PORTE,7427902.64,41039009.56,77383155.02000001,,,,,,,False,False,False
CAMPINA GRANDE DO SUL,PR,2020,MÉDIO PORTE,8029425.64,43617218.56,91542429.18,,,,,,,False,False,False
CAMPINA GRANDE DO SUL,PR,2021,MÉDIO PORTE,10455636.56,27770138.75,101766468.69,,,,,,,False,False,False
CAMPINA GRANDE DO SUL,PR,2022,MÉDIO PORTE,11818223.81,34147715.23,103514189.17,,,,,,,False,False,False
CAMPINA GRANDE DO SUL,PR,2023,MÉDIO PORTE,12781559.85,47894917.75,111901857.06,,,,,,,False,False,False
CAMPINA GRANDE DO SUL,PR,2024,MÉDIO PORTE,15430286.75,36214692.129999995,131988169.74,2022-03-18 00:00:00,2022-03-14 00:00:00,,,,,False,False,False
CAMPO ALEGRE DE GOIAS,GO,2019,PEQUENO PORTE,2288807.2,30936467.58,11612029.9,,,,,,,False,False,False
CAMPO ALEGRE DE GOIAS,GO,2020,PEQUENO PORTE,2728917.4,30673287.279999997,12279351.37,,,,,,,False,False,False
CAMPO ALEGRE DE GOIAS,GO,2021,PEQUENO PORTE,3363020.38,30344069.29,13085913.03,,,,,,,False,False,False
CAMPO ALEGRE DE GOIAS,GO,2022,PEQUENO PORTE,3900460.21,31319930.63,13988172.65,,,,,,,False,False,False
CAMPO ALEGRE DE GOIAS,GO,2023,PEQUENO PORTE,4630757.12,31866719.63,15592444.71,,,,,,,False,False,False
CAMPO ALEGRE DE GOIAS,GO,2024,PEQUENO PORTE,5983608.82,31548718.75,17867540.78,,,,,,,False,False,False
CAMPO BONITO,PR,2019,PEQUENO PORTE,1970109.49,32263091.99,22759939.38,,,,,,,False,False,False
CAMPO BONITO,PR,2020,PEQUENO PORTE,1995561.52,32082816.869999997,25585919.3,,,,,,,False,False,False
CAMPO BONITO,PR,2021,PEQUENO PORTE,1838092.05,31127368.09,28112507.59,,,,,,,False,False,False
CAMPO BONITO,PR,2022,PEQUENO PORTE,3905100.3,33080825.439999998,29455785.59,,,,,,,False,False,False
CAMPO BONITO,PR,2023,PEQUENO PORTE,6021664.28,34004531.25,33143055.75,,,,,,,False,False,False
CAMPO BONITO,PR,2024,PEQUENO PORTE,3192370.95,32811153.91,38215469.15,,,,,,,False,False,False
CAMPO FORMOSO,BA,2019,MÉDIO PORTE,10373853.09,38823966.55,66094339.42,,,,,,,False,False,False
CAMPO FORMOSO,BA,2020,MÉDIO PORTE,14994732.78,33310132.73,68174712.17,,,,,,,False,False,False
CAMPO FORMOSO,BA,2021,MÉDIO PORTE,21926562.4,31953047.81,70522159.83,,,,,,,False,False,False
CAMPO FORMOSO,BA,2022,MÉDIO PORTE,24170817.13,36886231.15,75659842.7,,,,,,,False,False,False
CAMPO FORMOSO,BA,2023,MÉDIO PORTE,21904067.45,39896434.78,84978020.87,,,,,,,False,False,False
CAMPO FORMOSO,BA,2024,MÉDIO PORTE,33876974.7,36651650.04,92900100.37,,,,,,,False,False,False
CAMPO MAIOR,PI,2019,MÉDIO PORTE,5642941.86,30204497.009999998,5821477.080000001,,,,,,,False,False,False
CAMPO MAIOR,PI,2020,MÉDIO PORTE,3614957.22,29979611.8,2525458.74,,,,,,,False,False,False
CAMPO MAIOR,PI,2021,MÉDIO PORTE,11131646.86,30031199.97,5691924.55,,,,,,,False,False,False
CAMPO MAIOR,PI,2022,MÉDIO PORTE,15795755.72,30501972.63,5975905.87,,,,,,,False,False,False
CAMPO MAIOR,PI,2023,MÉDIO PORTE,21417685.23,30975116.7,6828475.87,,,,,,,False,False,False
CAMPO MAIOR,PI,2024,MÉDIO PORTE,20708709.43,31898862.33,13124548.86,,,,,,,False,False,False
CAMPO NOVO DO PARECIS,MT,2019,MÉDIO PORTE,12774976.82,49247762.84,172371080.43,,,,,,,False,False,False
CAMPO NOVO DO PARECIS,MT,2020,MÉDIO PORTE,15874436.64,35830971.2,194186984.46,,,,,,,False,False,False
CAMPO NOVO DO PARECIS,MT,2021,MÉDIO PORTE,19203130.6,33842545.53,211898047.11,,,,,,,False,False,False
CAMPO NOVO DO PARECIS,MT,2022,MÉDIO PORTE,25879784.63,48823826.97,226192947.11,,,,,,,False,False,False
CAMPO NOVO DO PARECIS,MT,2023,MÉDIO PORTE,27543863.8,65463164.08,255896970.03,,,,,,,False,False,False
CAMPO NOVO DO PARECIS,MT,2024,MÉDIO PORTE,30813284.23,47079999.29,297851492.08,2024-08-22 00:00:00,2024-04-25 00:00:00,,,,,False,False,False
CAMPO REDONDO,RN,2019,PEQUENO PORTE,2800521.58,30159460.349999998,2031008.84,,,,,,,False,False,False
CAMPO REDONDO,RN,2020,PEQUENO PORTE,1956762.56,30123818.91,3516965.93,,,,,,,False,False,False
CAMPO REDONDO,RN,2021,PEQUENO PORTE,3985817.45,29971815.65,5123032.67,,,,,,,False,False,False
CAMPO REDONDO,RN,2022,PEQUENO PORTE,5078141.22,30123773.46,7595391.39,,,,,,,False,False,False
CAMPO REDONDO,RN,2023,PEQUENO PORTE,4827182.26,31204653.84,11519316.77,,,,,,,False,False,False
CAMPO REDONDO,RN,2024,PEQUENO PORTE,6360086.66,31545115.72,15472399.07,,,,,,,False,False,False
CAMPO VERDE,MT,2019,MÉDIO PORTE,8937302.46,32993548.369999997,54593359.39999999,,,,,,,False,False,False
CAMPO VERDE,MT,2020,MÉDIO PORTE,12264963.22,31594141.95,64583622.73,,,,,,,False,False,False
CAMPO VERDE,MT,2021,MÉDIO PORTE,14027075.03,30914301.74,76478677.06,,,,,,,False,False,False
CAMPO VERDE,MT,2022,MÉDIO PORTE,17362651.07,34342590.65,88081302.24000001,,,,,,,False,False,False
CAMPO VERDE,MT,2023,MÉDIO PORTE,22093226.97,37304115.269999996,104409214.22,,,,,,,False,False,False
CAMPO VERDE,MT,2024,MÉDIO PORTE,26286538.54,44874855.57,132361800.85,2024-12-17 00:00:00,2024-12-11 00:00:00,,,,,False,False,False
CAMPOS ALTOS,MG,2019,PEQUENO PORTE,3222525.22,33315986.299999997,17439001.31,,,,,,,False,False,False
CAMPOS ALTOS,MG,2020,PEQUENO PORTE,3448864.93,31172798.419999998,21675898.55,,,,,,,False,False,False
CAMPOS ALTOS,MG,2021,PEQUENO PORTE,4702417.65,29731383.89,24505401.36,,,,,,,False,False,False
CAMPOS ALTOS,MG,2022,PEQUENO PORTE,5513673.2,31887427.689999998,25455859.55,,,,,,,False,False,False
CAMPOS ALTOS,MG,2023,PEQUENO PORTE,6009776.1,34029463.42,28164486.39,,,,,,,False,False,False
CAMPOS ALTOS,MG,2024,PEQUENO PORTE,6773905.87,31191115.939999998,32419316.42,,,,,,,False,False,False
CAMPOS BELOS,GO,2019,MÉDIO PORTE,5057356.92,32783567.119999997,20927407.05,,,,,,,False,False,False
CAMPOS BELOS,GO,2020,MÉDIO PORTE,5385443.68,31531933.31,23511109.64,,,,,,,False,False,False
CAMPOS BELOS,GO,2021,MÉDIO PORTE,5801951.65,29870307.16,24016541.87,,,,,,,False,False,False
CAMPOS BELOS,GO,2022,MÉDIO PORTE,8064167.26,31556222.63,22370935.2,,,,,,,False,False,False
CAMPOS BELOS,GO,2023,MÉDIO PORTE,10191976.71,33008548.509999998,22811584.65,,,,,,,False,False,False
CAMPOS BELOS,GO,2024,MÉDIO PORTE,11764500.54,30804493.169999998,25850879.26,,,,,,,False,False,False
CAMPOS BORGES,RS,2019,PEQUENO PORTE,1833162.49,33009905.119999997,16282242.68,,,,,,,False,False,False
CAMPOS BORGES,RS,2020,PEQUENO PORTE,2569680.15,32050728.52,19842703.89,,,,,,,False,False,False
CAMPOS BORGES,RS,2021,PEQUENO PORTE,2908953.35,29978147.56,19999441.01,,,,,,,False,False,False
CAMPOS BORGES,RS,2022,PEQUENO PORTE,3150951.22,32376087.47,23881469.62,,,,,,,False,False,False
CAMPOS BORGES,RS,2023,PEQUENO PORTE,3211513.98,33919129.61,26649822.21,,,,,,,False,False,False
CAMPOS BORGES,RS,2024,PEQUENO PORTE,3338062.57,32462381.25,32283205.65,,,,,,,False,False,False
CAMPOS GERAIS,MG,2019,MÉDIO PORTE,6186480.53,30510120.189999998,7185988.43,,,,,,,False,False,False
CAMPOS GERAIS,MG,2020,MÉDIO PORTE,10359544.33,30444259.02,6257486.3,,,,,,,False,False,False
CAMPOS GERAIS,MG,2021,MÉDIO PORTE,11054094.39,30005002.97,11664724.45,,,,,,,False,False,False
CAMPOS GERAIS,MG,2022,MÉDIO PORTE,13148262.86,30905327.24,14608662.63,,,,,,,False,False,False
CAMPOS GERAIS,MG,2023,MÉDIO PORTE,16623821.72,32701105.119999997,18613047.86,,,,,,,False,False,False
CAMPOS GERAIS,MG,2024,MÉDIO PORTE,16899379.71,31387385.619999997,24011385.48,,,,,,,False,False,False
CANARANA,MT,2019,MÉDIO PORTE,6093692.46,31999257.369999997,26601732.39,,,,,,,False,False,False
CANARANA,MT,2020,MÉDIO PORTE,7488780.38,32674074.31,30927132.66,,,,,,,False,False,False
CANARANA,MT,2021,MÉDIO PORTE,8363983.66,32071672.21,35007697.68,,,,,,,False,False,False
CANARANA,MT,2022,MÉDIO PORTE,10918112.17,30747877.939999998,39161952.22,,,,,,,False,False,False
CANARANA,MT,2023,MÉDIO PORTE,10859819.13,30915762.05,44385911.18,,,,,,,False,False,False
CANARANA,MT,2024,MÉDIO PORTE,20014021.23,30533261.279999997,54447773.33,2022-10-26 00:00:00,2022-10-21 00:00:00,,,,,False,False,False
CANDEIAS,MG,2019,PEQUENO PORTE,2105744.29,30113568.529999997,3826758.31,,,,,,,False,False,False
CANDEIAS,MG,2020,MÉDIO PORTE,3421265.79,29890272.46,1898321.62,,,,,,,False,False,False
CANDEIAS,MG,2021,MÉDIO PORTE,3149052.54,29868192.54,122335.0,,,,,,,False,False,False
CANDEIAS,MG,2022,PEQUENO PORTE,5482953.56,29862452.79,2888.09,,,,,,,False,False,False
CANDEIAS,MG,2023,MÉDIO PORTE,5733149.68,29862452.79,38946.25,,,,,,,False,False,False
CANDEIAS,MG,2024,PEQUENO PORTE,5816038.86,29862452.79,36897.54,,,,,,,False,False,False
CANDELARIA,RS,2019,MÉDIO PORTE,6933904.29,39557441.629999995,76703370.05,,,,,,,False,False,False
CANDELARIA,RS,2020,MÉDIO PORTE,9411096.75,34318349.28,86912829.31,,,,,,,False,False,False
CANDELARIA,RS,2021,MÉDIO PORTE,9990066.21,33109046.63,92954587.77,,,,,,,False,False,False
CANDELARIA,RS,2022,MÉDIO PORTE,16034370.57,35583648.51,94306635.68,,,,,,,False,False,False
CANDELARIA,RS,2023,MÉDIO PORTE,18223175.7,43574682.28,104665975.2,,,,,,,False,False,False
CANDELARIA,RS,2024,MÉDIO PORTE,14920361.02,38772103.79,120454911.45,,,,,,,False,False,False
CANDIDO GODOI,RS,2019,PEQUENO PORTE,3068994.94,32774483.71,24395626.06,,,,,,,False,False,False
CANDIDO GODOI,RS,2020,PEQUENO PORTE,3069220.12,31552618.23,28392312.07,,,,,,,False,False,False
CANDIDO GODOI,RS,2021,PEQUENO PORTE,3062148.37,30936140.68,29704791.12,,,,,,,False,False,False
CANDIDO GODOI,RS,2022,PEQUENO PORTE,3325222.33,32378216.06,30148635.05,,,,,,,False,False,False
CANDIDO GODOI,RS,2023,PEQUENO PORTE,3390257.94,33564308.65,32272143.95,,,,,,,False,False,False
CANDIDO GODOI,RS,2024,PEQUENO PORTE,4484700.19,33014762.349999998,35863497.58,,,,,,,False,False,False
CANDIDO MOTA,SP,2019,MÉDIO PORTE,7790401.33,40208398.01,70999581.08,,,,,,,False,False,False
CANDIDO MOTA,SP,2020,MÉDIO PORTE,8235439.91,39383202.16,84242591.41000001,,,,,,,False,False,False
CANDIDO MOTA,SP,2021,MÉDIO PORTE,8322663.59,35062463.54,91958912.22,,,,,,,False,False,False
CANDIDO MOTA,SP,2022,MÉDIO PORTE,9691203.21,37045383.97,92766436.9,,,,,,,False,False,False
CANDIDO MOTA,SP,2023,MÉDIO PORTE,10573699.81,38603892.1,100099996.8,,,,,,,False,False,False
CANDIDO MOTA,SP,2024,MÉDIO PORTE,14569606.88,33760344.42,100602286.41,2021-01-19 00:00:00,2021-01-18 00:00:00,,,,,False,False,False
CANGUCU,RS,2019,MÉDIO PORTE,16129748.59,47684927.53,151526127.03,,,,,,,False,False,False
CANGUCU,RS,2020,MÉDIO PORTE,17227925.96,40042722.39,176672819.67,,,,,,,False,False,False
CANGUCU,RS,2021,MÉDIO PORTE,18425490.17,33137876.4,193083633.75,,,,,,,False,False,False
CANGUCU,RS,2022,MÉDIO PORTE,25569100.34,45401123.53,201591453.33,,,,,,,False,False,False
CANGUCU,RS,2023,MÉDIO PORTE,28260153.56,59310205.97,224132521.84,,,,,,,False,False,False
CANGUCU,RS,2024,MÉDIO PORTE,32110156.49,43544796.42,258378999.81,,,,,,,False,False,False
CANOINHAS,SC,2019,MÉDIO PORTE,13124580.56,33922464.03,24537822.28,,,,,,,False,False,False
CANOINHAS,SC,2020,MÉDIO PORTE,15022769.41,38443622.43,36752416.7,,,,,,,False,False,False
CANOINHAS,SC,2021,MÉDIO PORTE,17090780.74,34923002.35,51019781.88,,,,,,,False,False,False
CANOINHAS,SC,2022,MÉDIO PORTE,20362658.81,40294440.46,58333972.34,,,,,,,False,False,False
CANOINHAS,SC,2023,MÉDIO PORTE,19874800.7,43053627.11,66107546.92,,,,,,,False,False,False
CANOINHAS,SC,2024,MÉDIO PORTE,21528684.04,34964230.61,85456313.03,2020-07-02 00:00:00,2020-06-30 00:00:00,2021-04-20 00:00:00,I,2024-07-24 00:00:00,I,False,False,False
CANTAGALO,RJ,2019,MÉDIO PORTE,6300761.49,31817047.25,12234962.86,,,,,,,False,False,False
CANTAGALO,RJ,2020,MÉDIO PORTE,6898246.81,30864335.82,15139342.15,,,,,,,False,False,False
CANTAGALO,RJ,2021,MÉDIO PORTE,7317118.14,29744157.25,17642849.24,,,,,,,False,False,False
CANTAGALO,RJ,2022,MÉDIO PORTE,8884647.02,30574007.31,19731861.22,,,,,,,False,False,False
CANTAGALO,RJ,2023,MÉDIO PORTE,9534827.7,34187214.95,24077639.35,,,,,,,False,False,False
CANTAGALO,RJ,2024,MÉDIO PORTE,9443965.34,32978083.23,30701797.41,2019-04-11 00:00:00,2019-04-10 00:00:00,2021-12-28 00:00:00,I,2025-01-20 00:00:00,I,False,False,False
CAPAO BONITO DO SUL,RS,2019,PEQUENO PORTE,1333039.41,30011669.93,1007197.49,,,,,,,False,False,False
CAPAO BONITO DO SUL,RS,2020,PEQUENO PORTE,1680723.22,30005414.68,2229081.13,,,,,,,False,False,False
CAPAO BONITO DO SUL,RS,2021,PEQUENO PORTE,2094237.97,29976813.18,3923595.44,,,,,,,False,False,False
CAPAO BONITO DO SUL,RS,2022,PEQUENO PORTE,2417243.4,30626496.68,5917210.62,,,,,,,False,False,False
CAPAO BONITO DO SUL,RS,2023,PEQUENO PORTE,3230163.7,31133182.68,8807913.26,,,,,,,False,False,False
CAPAO BONITO DO SUL,RS,2024,PEQUENO PORTE,3498126.53,30976259.08,12853048.4,,,,,,,False,False,False
CAPELA DE SANTANA,RS,2019,PEQUENO PORTE,2362109.71,32268116.89,30010063.34,,,,,,,False,False,False
CAPELA DE SANTANA,RS,2020,PEQUENO PORTE,1646559.81,31585777.36,34411443.28,,,,,,,False,False,False
CAPELA DE SANTANA,RS,2021,PEQUENO PORTE,4738394.01,30544255.77,35840048.76000001,,,,,,,False,False,False
CAPELA DE SANTANA,RS,2022,PEQUENO PORTE,3610252.6,33128017.52,39646447.0,,,,,,,False,False,False
CAPELA DE SANTANA,RS,2023,PEQUENO PORTE,2977611.47,35795356.48,45771520.93,,,,,,,False,False,False
CAPELA DE SANTANA,RS,2024,PEQUENO PORTE,4189357.61,33711409.95,53785024.14,,,,,,,False,False,False
CAPINOPOLIS,MG,2019,MÉDIO PORTE,3349149.69,30432331.95,6342333.14,,,,,,,False,False,False
CAPINOPOLIS,MG,2020,MÉDIO PORTE,3346162.0,30120304.95,6766388.23,,,,,,,False,False,False
CAPINOPOLIS,MG,2021,MÉDIO PORTE,3339392.25,30158048.5,8312496.23,,,,,,,False,False,False
CAPINOPOLIS,MG,2022,MÉDIO PORTE,5612844.56,30983219.349999998,9122703.59,,,,,,,False,False,False
CAPINOPOLIS,MG,2023,MÉDIO PORTE,4027446.25,31096451.32,9762403.76,,,,,,,False,False,False
CAPINOPOLIS,MG,2024,MÉDIO PORTE,2634447.4,30475010.02,8987140.46,,,,,,,False,False,False
CAPITAO DE CAMPOS,PI,2019,PEQUENO PORTE,2649787.05,30740618.95,10921775.07,,,,,,,False,False,False
CAPITAO DE CAMPOS,PI,2020,PEQUENO PORTE,1439561.96,30468012.4,11830306.34,,,,,,,False,False,False
CAPITAO DE CAMPOS,PI,2021,PEQUENO PORTE,3120282.58,30017187.419999998,13682915.67,,,,,,,False,False,False
CAPITAO DE CAMPOS,PI,2022,PEQUENO PORTE,4501160.16,31496874.919999998,15439068.46,,,,,,,False,False,False
CAPITAO DE CAMPOS,PI,2023,PEQUENO PORTE,5620068.53,32761539.299999997,19457769.9,,,,,,,False,False,False
CAPITAO DE CAMPOS,PI,2024,PEQUENO PORTE,5028702.5,31877499.529999997,26784166.58,2022-02-03 00:00:00,2021-12-14 00:00:00,,,,,False,False,False
CAPOEIRAS,PE,2019,MÉDIO PORTE,2981673.96,29863619.22,104008.98,,,,,,,False,False,False
CAPOEIRAS,PE,2020,MÉDIO PORTE,3335539.06,29872796.06,239305.29,,,,,,,False,False,False
CAPOEIRAS,PE,2021,MÉDIO PORTE,4220567.26,29874151.169999998,2179912.86,,,,,,,False,False,False
CAPOEIRAS,PE,2022,MÉDIO PORTE,4538966.31,30066827.279999997,766150.5199999999,,,,,,,False,False,False
CAPOEIRAS,PE,2023,MÉDIO PORTE,5140993.92,30170450.84,2987968.8,,,,,,,False,False,False
CAPOEIRAS,PE,2024,MÉDIO PORTE,5787813.14,29978881.4,1776797.34,,,,,,,False,False,False
CARANDAI,MG,2019,MÉDIO PORTE,4645618.44,31393895.64,11819440.86,,,,,,,False,False,False
CARANDAI,MG,2020,MÉDIO PORTE,5536911.77,30622448.97,12507041.17,,,,,,,False,False,False
CARANDAI,MG,2021,MÉDIO PORTE,5850342.2,29755337.22,13582596.04,,,,,,,False,False,False
CARANDAI,MG,2022,MÉDIO PORTE,7317901.95,31038219.72,13681838.51,,,,,,,False,False,False
CARANDAI,MG,2023,MÉDIO PORTE,8220898.13,31920134.11,14621041.69,,,,,,,False,False,False
CARANDAI,MG,2024,MÉDIO PORTE,9269815.41,31388123.57,15728022.96,,,,,,,False,False,False
CARANGOLA,MG,2019,MÉDIO PORTE,7581387.91,30220933.3,3687291.35,,,,,,,False,False,False
CARANGOLA,MG,2020,MÉDIO PORTE,8866693.8,30154756.0,3201299.24,,,,,,,False,False,False
CARANGOLA,MG,2021,MÉDIO PORTE,10777318.64,30022809.5,3946873.52,,,,,,,False,False,False
CARANGOLA,MG,2022,MÉDIO PORTE,13464789.75,30520427.89,6069967.61,,,,,,,False,False,False
CARANGOLA,MG,2023,MÉDIO PORTE,12396881.09,31110440.02,8201258.01,,,,,,,False,False,False
CARANGOLA,MG,2024,MÉDIO PORTE,6467858.02,30765819.36,8462312.57,2023-10-30 00:00:00,2023-10-24 00:00:00,,,,,False,False,False
CARAPEBUS,RJ,2019,MÉDIO PORTE,5479086.5,30979945.55,5141772.81,,,,,,,False,False,False
CARAPEBUS,RJ,2020,MÉDIO PORTE,3230051.47,30611333.41,11135827.98,,,,,,,False,False,False
CARAPEBUS,RJ,2021,MÉDIO PORTE,5004875.84,29181673.3,13517483.66,,,,,,,False,False,False
CARAPEBUS,RJ,2022,MÉDIO PORTE,6767303.73,30907349.27,19384874.08,,,,,,,False,False,False
CARAPEBUS,RJ,2023,MÉDIO PORTE,6330864.67,34376220.25,32261810.55,,,,,,,False,False,False
CARAPEBUS,RJ,2024,MÉDIO PORTE,5926566.72,31809523.84,44726646.01,2024-08-29 00:00:00,2024-07-31 00:00:00,,,,,False,False,False
CARBONITA,MG,2019,PEQUENO PORTE,1715319.37,29940683.09,1200268.12,,,,,,,False,False,False
CARBONITA,MG,2020,PEQUENO PORTE,1439958.14,29902680.98,1386064.53,,,,,,,False,False,False
CARBONITA,MG,2021,PEQUENO PORTE,1583553.76,29929076.99,1517130.8,,,,,,,False,False,False
CARBONITA,MG,2022,PEQUENO PORTE,1975097.25,30176029.3,2331169.48,,,,,,,False,False,False
CARBONITA,MG,2023,PEQUENO PORTE,2218220.14,30315079.369999997,3450621.38,,,,,,,False,False,False
CARBONITA,MG,2024,PEQUENO PORTE,2437698.57,30282639.07,4748533.77,,,,,,,False,False,False
CARDOSO MOREIRA,RJ,2019,MÉDIO PORTE,5996842.81,37236399.23,87488225.01999998,,,,,,,False,False,False
CARDOSO MOREIRA,RJ,2020,MÉDIO PORTE,6618372.54,35994235.96,96473516.7,,,,,,,False,False,False
CARDOSO MOREIRA,RJ,2021,MÉDIO PORTE,7533760.53,32413555.28,105104153.63,,,,,,,False,False,False
